E,maj,calm,Relaxed Electric Guitar Backing Track In E Major / C# Minor,http://youtu.be/B9SKwI7yXN0
E,maj,calm,Rock Backing Track In E Major,http://youtu.be/1f9OaHgK4Pw
E,maj,calm,Smooth Jazz Backing Track in E Major,http://youtu.be/UgqHA8JHzJw
E,maj,calm,Acoustic Pop Guitar Backing Track In E Major,http://youtu.be/7icoxpppwis
E,maj,calm,12 Bar Blues Backing Track In E Major,http://youtu.be/c4TT0eVYUB0
E,maj,calm,Alternative Rock Backing Track In E Major/ Mixolydian,http://youtu.be/pOHUqQy2YFY
E,maj,calm,Backing Track - Power Pop In E Major,http://youtu.be/bL4vvAWnRlo
E,maj,calm,Rockabilly Guitar Backing Track In E Major,http://youtu.be/QUpzCTD6Zok
E,maj,calm,Another 12 Bar Blues Backing Track In E Major,http://youtu.be/1-I_bFfgn10
E,maj,calm,70s Funk Backing Track in E Major - Funky 70s Style,http://youtu.be/cCi5owZgxsw
E,maj,calm,Jimi Hendrix Acoustic Instrumental Guitar Backing Track In C# Minor / E Major,http://youtu.be/YlBEz0ozhuM
E,maj,calm,Pentatonic Style Guitar Backing Track in E Major,http://youtu.be/w21WR_fG3CM
E,maj,calm,Smooth, Ambient Backing Track in E Major,http://youtu.be/9KNSKGYu3Mw
E,maj,calm,'Stereophonics Style' Alternative Rock Guitar Backing Track In E Major,http://youtu.be/AntAcSggrXA
E,maj,calm,Guitar backing track in E major,http://youtu.be/vC1-uWXwcD8
E,maj,calm,Acoustic Pop Guitar Backing Track In E Major,http://youtu.be/f0TmgwZhPwY
E,maj,calm,E major backing track,http://youtu.be/JA0Z6PWmo_c

E,maj,heavy,backing track in E major,http://youtu.be/aHeDmGIpP0s
E,maj,heavy,Punk Rock Guitar Backing Track In E Major,http://youtu.be/xh8-CeNQjbk
E,maj,heavy,Play Guitar - Backing Track Heavy Blues In E,http://youtu.be/KF_ts5kCCYI
E,maj,heavy,Hard Rock Backing Track in E Major or C# Minor,http://youtu.be/KZYMmKZZUrE
E,maj,heavy,Rock-Blues Guitar Backing Track 90Bpm in E Major-Pentatonic, Mixolydian and Lydian Mode,http://youtu.be/mrYyf4lOKbM
E,maj,heavy,Rock Backing Track (E),http://youtu.be/hZWNb5AZDWk

E,min,calm,Blues Backing Track in Em,http://youtu.be/TBk473erlE0
E,min,calm,E Minor Sad Guitar Backing Track Acoustic Ballad,http://youtu.be/s0K52Mkiztg
E,min,calm,Dreamy Ballad Guitar Backing Track In E Minor,http://youtu.be/C3N1sYjhHD8
E,min,calm,Rock Electric Guitar Backing Track In E Minor,http://youtu.be/HjhdlSELSuk
E,min,calm,Calm Mellow Guitar Backing Track in Em,http://youtu.be/Cc83Xgj2n6Y
E,min,calm,E Minor Epic Ballad Guitar Backing Track,http://youtu.be/Co7udnWoPSQ
E,min,calm,Guitar backing track E minor rock ballad,http://youtu.be/_pm1MF2fzrM
E,min,calm,Calm Before the Storm backing track,http://youtu.be/jk9OVwvxHhg
E,min,calm,Blues & Soul Guitar Backing Track In E Minor,http://youtu.be/dv7KB-TT4EY
E,min,calm,12 Bar Blues Backing Track In E Minor,http://youtu.be/vt30TC3tOkI
E,min,calm,sad backing track in E minor,http://youtu.be/esynqxciDxE
E,min,calm,Latin Guitar Backing Track - E Minor,http://youtu.be/GEYtSf1OfAk
E,min,calm,Backing Track 15 : Power Blues in E Minor !,http://youtu.be/PFwQxiIclZE
E,min,calm,Emotional Acoustic Rock Guitar Backing Track In E Minor,http://youtu.be/hzkExbOm_Gc
E,min,calm,Soul Funk Guitar Backing Track In E Minor / G Major,http://youtu.be/NRv07xre2zg
E,min,calm,Ballad backing track in E minor,http://youtu.be/dYQ8q5W28Og
E,min,calm,Slow Blues Backing Track in E Minor (Cornwall Blues),http://youtu.be/GTU8nG6gurU
E,min,calm,'Jimi Hendrix' Blues Rock Guitar Backing Track In E Dorian / E Minor Pentatonic,http://youtu.be/d9qY8x9cuRo
E,min,calm,E Minor 80's Power Ballad Guitar Backing Track [ Hard Rock Metal ],http://youtu.be/hgDsTS5IcTg

E,min,heavy,Metal Backing Track In E Minor,http://youtu.be/F1D3Hv2bapM
E,min,heavy,backing track metal in E Minor,http://youtu.be/N4WuoCjyh2I
E,min,heavy,Heavy Metal Backing Track in E Minor,http://youtu.be/Z8XRwFn7zas
E,min,heavy,E Minor - Heavy Rock / 80s Metal Guitar Backing Track,http://youtu.be/U9kQUkAAcyM
E,min,heavy,backing track epic metal ballad in E minor,http://youtu.be/u-PP4mygOlc
E,min,heavy,Heavy Metal Backing Track In E Minor,http://youtu.be/hxqcOwNPd-w
E,min,heavy,Heavy Metal Backing Track (E) | 100 bpm,http://youtu.be/ESJF-X2V1OQ
E,min,heavy,Heavy Metal Backing Track in E Minor,http://youtu.be/-Lqk80KBTuE
E,min,heavy,Heavy Rock/Metal backing track in E minor,http://youtu.be/qL_ILOWCLdg
E,min,heavy,Heavy Metal Backing Track In E Minor,http://youtu.be/LwjcS3Pzmos
E,min,heavy,E Minor Progressive Metal / Rock Guitar Backing Track,http://youtu.be/uzN6pWtwJuA
E,min,heavy,Heavy Metal - Backing Track - E minor,http://youtu.be/cLQE0XrdFco
E,min,heavy,backing track mystic metal ballad in B minor / E minor,http://youtu.be/cBviB4-jPyU
E,min,heavy,E Minor 80's Rock N Roll Guitar Backing Track,http://youtu.be/3cV2m5ZxAEc
E,min,heavy,E Minor Guitar Backing Track [ Metal ],http://youtu.be/0nSQmoXiIu4
E,min,heavy,Backing Track Thrash Metal E minor,http://youtu.be/ESlahhnHeDA
